Total,Batteries,Biogas,Biomass,Coal,Geothermal,Imports,Large Hydro,Natural Gas,Nuclear,Other,Small Hydro,Solar,Wind
22785.749279538904,0,175.4063400576369,276.19308357348706,-0.07780979827089338,752.821325648415,-199.10951008645534,1195.6887608069164,5726.974063400577,1879.5475504322767,0,251.7521613832853,10950.077809798271,1776.4755043227665
22772.72910662824,0,175.43227665706053,275.90489913544667,-0.0893371757925072,752.7953890489914,-196.0057636887608,1180.4034582132565,5705.28530259366,1879.4322766570606,0,251.34005763688762,10969.190201729107,1779.0403458213257
22741.688760806916,0,175.44668587896254,276.0749279538905,-0.08357348703170028,752.7118155619596,-253.8155619596542,1177.3515850144092,5695.550432276657,1879.3515850144092,0,251.46397694524495,11009.616714697406,1778.0201729106627
22716.43804034582,0,175.4207492795389,276.1152737752161,-0.1037463976945245,752.3717579250721,-279.8299711815562,1178.3659942363113,5692.35734870317,1879.2622478386168,0,251.53602305475505,11012.008645533142,1778.9337175792507
22681.974063400576,0,175.45244956772333,276.328530259366,-0.07204610951008646,752.1613832853026,-330.01440922190204,1168.4034582132565,5683.4265129683,1879.2190201729106,0,251.56772334293947,11046.971181556197,1778.5302593659942
22667.93083573487,0,175.39769452449568,275.8472622478386,-0.07780979827089338,751.6023054755043,-369.12391930835736,1156.487031700288,5689.659942363112,1879.1757925072045,0,251.53890489913545,11077.077809798271,1780.3458213256483
22641.63688760807,0,175.37752161383284,275.700288184438,-0.06340057636887608,751.4178674351585,-406.61095100864554,1152.3890489913545,5695.080691642651,1879.135446685879,0,251.49279538904898,11084.812680115274,1782.9048991354466
22644.93948126801,0,175.36599423631125,275.8328530259366,-0.08357348703170028,751.4553314121038,-440.60518731988475,1148.64265129683,5701.951008645533,1878.994236311239,0,251.4841498559078,11115.755043227666,1786.1469740634006
22638.172910662823,0,175.45533141210376,275.8242074927954,-0.07780979827089338,751.342939481268,-498.3746397694525,1145.685878962536,5710.057636887608,1878.8616714697407,0,251.4841498559078,11159.391930835734,1788.521613832853
22641.268011527376,0,175.60806916426512,275.5821325648415,-0.08069164265129683,750.9654178674351,-545.9711815561959,1148.4841498559078,5721.757925072046,1878.7435158501441,0,251.54178674351584,11192.92507204611,1791.7118155619596
22639.86455331412,0,175.70893371757924,275.3256484149856,-0.09221902017291066,751.1296829971182,-582.8616714697406,1149.371757925072,5722.536023054755,1878.6685878962537,0,251.6512968299712,11223.276657060518,1795.1498559077809
22631.416184971098,0,175.67919075144508,275.1300578034682,-0.11560693641618497,750.8179190751445,-628.8236994219653,1146.320809248555,5700.098265895954,1877.586705202312,0,251.70231213872833,11286.49421965318,1796.5260115606936
22627.881502890174,0,175.76300578034682,275.21387283236993,-0.11271676300578035,750.8468208092486,-595.6156069364162,1155.5173410404625,5699.158959537573,1877.4739884393064,0,251.6936416184971,11229.14450867052,1808.7976878612717
22653.543352601155,0,175.742774566474,275.02601156069363,-0.09826589595375723,750.806358381503,-591.9624277456647,1161.3439306358382,5693.8497109826585,1877.4017341040462,0,252.01445086705203,11240.569364161849,1818.849710982659
22660.58092485549,0,175.5520231213873,274.9161849710983,-0.09826589595375723,750.2861271676301,-648.8439306358382,1163.3670520231215,5690.112716763006,1877.421965317919,0,251.9942196531792,11301.375722543353,1824.4971098265896
22672.768786127166,0,175.66763005780348,274.9364161849711,-0.10404624277456648,749.8554913294797,-682.8959537572255,1172.263005780347,5686.346820809248,1877.5,0,252.0693641618497,11335.398843930636,1831.7312138728323
22689.031791907513,0,175.7601156069364,275.03757225433526,-0.09826589595375723,749.6098265895954,-723.1184971098265,1160.5,5683.332369942196,1877.578034682081,0,252.10693641618496,11397.158959537572,1841.1647398843932
22713.44797687861,0,175.72832369942196,275.26878612716763,-0.09826589595375723,749.5028901734104,-762.3179190751445,1151.413294797688,5691.624277456647,1877.5693641618498,0,252.20809248554914,11455.150289017341,1847.3988439306358
22736.526011560694,0,175.72832369942196,275.3670520231214,-0.08670520231213873,749.4219653179191,-791.6416184971098,1149.5115606936415,5704.280346820809,1877.6445086705203,0,252.15028901734104,11488.64450867052,1855.5057803468208
22776.861271676302,0,175.78901734104045,275.5693641618497,-0.08670520231213873,749.150289017341,-804.3901734104046,1150.578034682081,5716.921965317919,1877.8439306358382,0,252.18208092485548,11522.349710982659,1860.9537572254335
22815.78612716763,0,175.8815028901734,275.59248554913296,-0.07225433526011561,749.4450867052024,-845.8179190751445,1154.2023121387283,5729.0809248554915,1877.8323699421965,0,252.23121387283237,11578.127167630058,1869.2832369942196
22855.99132947977,0,175.88728323699422,275.38439306358384,-0.0838150289017341,749.5028901734104,-893.6734104046243,1159.621387283237,5740.800578034682,1878.106936416185,0,252.13294797687863,11637.973988439306,1880.3381502890174
22913.612716763007,0,175.7601156069364,275.08092485549133,-0.09826589595375723,749.4682080924855,-908.1763005780347,1163.1329479768785,5760.404624277457,1878.063583815029,0,252.0549132947977,11677.745664739885,1890.1763005780347
22973.138728323698,0,175.78901734104045,274.9306358381503,-0.12716763005780346,749.3554913294797,-921.664739884393,1168.1560693641618,5778.037572254335,1878.1763005780347,0,252.0722543352601,11718.658959537572,1899.7543352601156
23003.193641618498,0,175.91329479768785,275.2630057803468,-0.1329479768786127,749.3554913294797,-856.1156069364162,1199.9017341040462,5767.64450867052,1878.086705202312,0,252.06069364161849,11650.708092485549,1910.5086705202311
23074.054913294796,0,175.98843930635837,275.41907514450867,-0.1329479768786127,749.3294797687861,-823.9595375722544,1211.9971098265896,5765.6734104046245,1878.2254335260116,0,252.3063583815029,11667.390173410404,1921.8179190751446
23129.453757225434,0,175.91329479768785,275.1820809248555,-0.11560693641618497,749.028901734104,-840.4335260115607,1216.1156069364163,5765.687861271676,1878.257225433526,0,252.4450867052023,11725.017341040462,1932.3554913294797
23187.28323699422,0,175.97687861271677,274.9248554913295,-0.10404624277456648,748.7832369942197,-867.2601156069364,1224.8728323699422,5766.367052023122,1878.393063583815,0,252.4450867052023,11790.179190751445,1942.7052023121387
23245.820809248555,0,175.9479768786127,274.83815028901734,-0.08959537572254335,748.7225433526012,-906.4017341040462,1221.057803468208,5757.835260115607,1878.6473988439307,0,252.35838150289018,11887.156069364162,1955.7485549132948
23321.71676300578,0,175.97109826589596,274.5751445086705,-0.10982658959537572,748.2572254335261,-946.1763005780347,1216.4450867052024,5778.054913294798,1878.8843930635837,0,252.33236994219652,11975.985549132947,1967.4971098265896
23387.12427745665,0,175.83236994219652,274.6300578034682,-0.11560693641618497,748.1300578034682,-966.3872832369942,1218.4306358381502,5813.294797687861,1879.1098265895953,0,252.17341040462426,12012.971098265896,1979.0549132947976
23462.390173410404,0,175.89884393063585,274.46242774566474,-0.12427745664739884,748.3265895953757,-983.3901734104046,1222.3988439306358,5843.095375722543,1879.329479768786,0,252.02023121387282,12056.043352601157,1994.329479768786
23535.095375722543,0,175.86994219653178,274.8728323699422,-0.13583815028901733,748.4335260115607,-1007.9190751445087,1226.8468208092486,5862.817919075144,1879.4653179190752,0,251.91040462427745,12116.560693641619,2006.3728323699422
23617.739884393064,0,175.9306358381503,274.82369942196533,-0.14739884393063585,748.514450867052,-1044.3757225433526,1232.9855491329479,5889.184971098266,1879.635838150289,0,251.82080924855492,12188.50578034682,2020.8612716763005
23707.335260115608,0,175.8612716763006,274.70520231213874,-0.1416184971098266,748.4884393063584,-1055.0549132947976,1239.771676300578,5924.063583815029,1879.8265895953757,0,251.8092485549133,12231.263005780347,2036.742774566474
23781.156069364162,0,175.89306358381504,274.64161849710985,-0.1416184971098266,748.5578034682081,-1044.9826589595375,1250.6445086705203,5956.78323699422,1880.0751445086705,0,251.71676300578034,12236.583815028902,2051.384393063584
23820.887283236993,0,175.8612716763006,274.9653179190751,-0.12427745664739884,748.6965317919075,-955.1849710982659,1315.8323699421965,5979.5115606936415,1879.7658959537573,0,251.92196531791907,12088.5,2061.14161849711
23897.395953757226,0,175.9364161849711,274.757225433526,-0.12716763005780346,748.7976878612717,-911.9682080924855,1345.9450867052024,5987.187861271676,1879.8063583815028,0,252.89017341040463,12068.511560693642,2075.658959537572
23981.667630057804,0,175.8728323699422,274.65606936416185,-0.11849710982658959,748.9739884393064,-916.806358381503,1357.586705202312,5994.780346820809,1879.950867052023,0,253.2398843930636,12122.057803468208,2091.473988439306
24077.098265895955,0,175.96242774566474,274.62138728323697,-0.10404624277456648,748.9682080924855,-937.4277456647399,1375.9682080924856,6014.1040462427745,1880.0260115606936,0,253.2514450867052,12187.57514450867,2104.1531791907514
24177.164739884392,0,176.01445086705203,274.58092485549133,-0.09826589595375723,749.1242774566474,-973.9508670520231,1371.9624277456646,6053.736994219653,1880.5173410404625,0,253.35838150289018,12273.79479768786,2118.124277456647
24276.77456647399,0,176.06069364161849,274.3699421965318,-0.1069364161849711,749.1098265895954,-1000.8034682080925,1368.742774566474,6117.861271676301,1880.563583815029,0,253.34682080924856,12326.239884393064,2131.3901734104047
24367.407514450868,0,175.98554913294797,274.5202312138728,-0.09826589595375723,748.8612716763006,-999.4913294797688,1380.4768786127167,6172.7341040462425,1880.6184971098266,0,253.19942196531792,12335.170520231213,2145.4306358381505
24478.066473988438,0,176.01156069364163,274.5202312138728,-0.10115606936416185,748.9248554913295,-997.8179190751445,1390.1242774566474,6232.445086705202,1880.7196531791908,0,253.07514450867052,12356.326589595375,2163.8381502890174
24562.16811594203,0,176.08115942028985,274.3768115942029,-0.11014492753623188,748.8608695652174,-1011.568115942029,1391.255072463768,6295.266666666666,1879.727536231884,0,252.99710144927536,12379.747826086956,2175.5333333333333
24683.63188405797,0,176.14202898550724,274.29855072463766,-0.11884057971014493,748.8695652173913,-1046.3710144927536,1409.823188405797,6361.811594202899,1879.7478260869566,0,253.04927536231884,12435.359420289855,2191.0202898550724
24804.385507246378,0,176.04347826086956,274.1768115942029,-0.11594202898550725,748.8695652173913,-1036.8289855072464,1422.1130434782608,6436.379710144927,1879.8492753623188,0,252.9304347826087,12449.640579710145,2201.327536231884
24964.374639769452,0,176.18731988472624,274.0806916426513,-0.1729106628242075,749.2219020172911,-964.0086455331412,1453.4697406340058,6559.913544668588,1882.1757925072045,0,252.835734870317,12359.371757925072,2221.2997118155617
25002.70028818444,0,176.2507204610951,274.2305475504323,-0.16138328530259366,749.4121037463977,-834.749279538905,1548.8559077809798,6606.890489913545,1882.0259365994236,0,253.84726224783861,12112.066282420748,2234.0317002881843
25083.968299711814,0,176.1729106628242,274.299711815562,-0.1642651296829971,749.6311239193084,-711.8040345821325,1600.1671469740634,6616.680115273775,1882.077809798271,0,259.12680115273776,11994.193083573487,2243.587896253602
25211.99423631124,0,176.10374639769452,274.3256484149856,-0.138328530259366,749.806916426513,-667.5878962536023,1621.1181556195966,6668.726224783862,1882.086455331412,0,260.98270893371756,11986.737752161383,2259.8328530259364
25346.325648414986,0,176.23342939481267,274.4149855907781,-0.11815561959654179,749.8097982708933,-682.6368876080692,1646.835734870317,6737.922190201729,1882.0115273775216,0,261.28530259365994,12019.99711815562,2280.57060518732
25489.348703170028,0,176.31123919308357,274.69452449567723,-0.138328530259366,749.7463976945245,-658.2824207492796,1652.0115273775216,6841.7867435158505,1881.994236311239,0,261.38904899135446,12010.190201729107,2299.6455331412103
25634.086455331413,0,176.36887608069165,274.94812680115274,-0.13256484149855907,749.8991354466859,-649.8703170028818,1658.0489913544668,6970.902017291066,1881.985590778098,0,261.507204610951,11995.262247838617,2315.1671469740636
25751.79827089337,0,176.3487031700288,275.2968299711816,-0.13544668587896252,749.8876080691642,-623.9942363112392,1675.6023054755044,7105.706051873199,1881.9048991354466,0,261.4121037463977,11920.472622478386,2329.2968299711815
25889.146974063402,0,176.44668587896254,275.36023054755043,-0.14985590778097982,750,-587.014409221902,1692.4841498559078,7245.383285302593,1881.8760806916428,0,261.1729106628242,11847.412103746397,2346.1757925072047
26019.05202312139,0,176.58381502890174,275.35260115606934,-0.1329479768786127,750.0317919075145,-554.6878612716763,1704.6156069364163,7383.771676300578,1880.8468208092486,0,261.13583815028903,11782.956647398843,2358.578034682081
26174.14450867052,0,176.67919075144508,275.1329479768786,-0.1329479768786127,750.2919075144508,-541.5953757225434,1722.2745664739884,7521.841040462427,1880.7601156069363,0,261.1791907514451,11748.791907514451,2378.921965317919
26319.832369942196,0,176.59826589595374,275.4508670520231,-0.13872832369942195,750.4393063583815,-492.26589595375725,1748.9624277456646,7658.514450867052,1880.921965317919,0,261.09537572254334,11664.407514450868,2395.8468208092486
26468.79827089337,0,176.63976945244957,275.38328530259366,-0.14697406340057637,750.5043227665706,-345.28818443804033,1834.5878962536024,7797.204610951008,1881.8616714697407,0,261.299711815562,11424.109510086455,2412.64265129683
26396.15850144092,0,176.78674351585013,276.4899135446686,-0.1786743515850144,750.8270893371758,-98.65417867435158,2037.608069164265,7864.322766570605,1881.579250720461,0,263.1757925072046,10821.092219020173,2423.1095100864554
26462.22766570605,0,177.04899135446686,276.6541786743516,-0.1440922190201729,751.5158501440923,93.80403458213256,2132.576368876081,7904.317002881844,1881.7233429394812,0,268.61383285302594,10540.723342939482,2435.394812680115
26612.187319884728,0,177.00864553314122,276.80691642651294,-0.12968299711815562,751.64265129683,167.60230547550432,2167.28530259366,7999.942363112392,1881.7809798270894,0,269.86743515850145,10474.749279538904,2445.6311239193083
26780.91930835735,0,177.11527377521614,276.9135446685879,-0.138328530259366,751.4726224783861,128.6628242074928,2210.4899135446685,8129.28530259366,1881.8559077809798,0,270.2449567723343,10495.308357348704,2459.7089337175794
26954.92219020173,0,177.10662824207492,277.0893371757925,-0.10951008645533142,751.6512968299712,142.96829971181558,2236.8876080691643,8262.184438040345,1881.9365994236312,0,270.5014409221902,10476.253602305476,2478.4524495677233
27128.769452449567,0,177.10086455331412,276.7752161383285,-0.1239193083573487,751.6801152737752,152.850144092219,2253.815561959654,8396.435158501441,1881.9365994236312,0,270.64841498559076,10472.979827089337,2494.671469740634
27291.804034582132,0,177.0893371757925,276.6974063400576,-0.13256484149855907,751.893371757925,206.45821325648416,2275.9250720461096,8532.193083573487,1881.899135446686,0,270.628242074928,10409.35446685879,2509.798270893372
27462.51873198847,0,177.11527377521614,276.7550432276657,-0.15273775216138327,752.1613832853026,289.1066282420749,2297.812680115274,8658.193083573487,1881.9481268011527,0,270.60806916426515,10331.99711815562,2526.974063400576
27637.536023054756,0,177.21037463976944,276.5994236311239,-0.13544668587896252,752.0345821325649,325.1757925072046,2318.956772334294,8790.78962536023,1881.9827089337175,0,270.68011527377524,10298.573487031701,2545.6685878962535
27819.881844380405,0,177.23054755043228,276.5821325648415,-0.12103746397694524,751.9510086455332,334.8876080691643,2351.048991354467,8938.57060518732,1881.9682997118155,0,270.6628242074928,10275.458213256485,2561.64265129683
27991.469740634006,0,177.19884726224785,276.57636887608066,-0.12968299711815562,752.1757925072046,399.90489913544667,2388.9164265129684,9062.682997118156,1881.9913544668589,0,270.60518731988475,10206.910662824208,2574.636887608069
28135.475504322767,0,177.30259365994237,276.04899135446686,-0.13256484149855907,752.2449567723343,553.7838616714697,2473.3544668587897,9169.204610951008,1882.0893371757925,0,270.8414985590778,9997.77809798271,2582.9596541786746
28144.553314121036,0,177.43227665706053,275.4870317002882,-0.13544668587896252,752.835734870317,790.5965417867435,2665.178674351585,9226.409221902017,1882.086455331412,0,271.9596541786743,9511.78962536023,2590.9135446685877
28231.605187319885,0,177.60806916426512,275.38040345821327,-0.13256484149855907,753.3025936599423,1011.5475504322767,2748.21613832853,9245.383285302594,1882.2391930835736,0,273.95100864553314,9259.299711815562,2604.809798270893
28380.432276657062,0,177.65994236311238,275.0662824207493,-0.12968299711815562,753.7809798270894,1138.5043227665706,2777.6541786743514,9339.971181556197,1882.406340057637,0,274.38904899135446,9141.896253602305,2619.233429394813
28548.734870317003,0,177.78962536023056,275.1729106628242,-0.13256484149855907,754.2161383285303,1151.720461095101,2832.4985590778097,9475.801152737753,1882.5100864553315,0,274.68011527377524,9086.965417867435,2637.5129682997117
28705.06051873199,0,177.8270893371758,275.23919308357347,-0.12103746397694524,754.8616714697406,1175.1757925072045,2863.7896253602307,9605.890489913545,1882.5878962536024,0,274.93659942363115,9034.93659942363,2659.936599423631
28854.9855907781,0,177.90201729106627,275.53602305475505,-0.1239193083573487,755.3976945244957,1201.7723342939482,2887.991354466859,9736.585014409222,1882.6512968299712,0,275.01440922190204,8980.982708933718,2681.2766570605186
28976.461095100865,0,177.8328530259366,275.507204610951,-0.14697406340057637,755.6368876080692,1265.0115273775216,2923.979827089337,9860.42074927954,1882.729106628242,0,274.97982708933716,8859.42363112392,2701.0864553314123
29093.273775216137,0,177.9250720461095,275.57060518731987,-0.13256484149855907,756.043227665706,1359.2247838616715,2949.233429394813,9959.798270893372,1882.8876080691643,0,274.95389048991353,8734.276657060518,2723.492795389049
29206.64553314121,0,177.93371757925073,275.5821325648415,-0.13544668587896252,756.2190201729106,1443.7608069164264,2967.634005763689,10065.443804034581,1882.9020172910664,0,274.7780979827089,8619.919308357348,2742.608069164265
29318.9855907781,0,178.03746397694525,275.7463976945245,-0.13256484149855907,756.3976945244957,1531.4351585014408,3008.651296829971,10182.734870317003,1882.9337175792507,0,274.78386167146977,8468.688760806916,2759.7089337175794
29419.389048991354,0,177.89048991354466,275.8270893371758,-0.13544668587896252,756.864553314121,1645.0835734870318,3068.7463976945246,10278.175792507205,1882.9682997118155,0,274.8587896253602,8285.412103746397,2773.6974063400576
29486.913544668587,0,177.94812680115274,275.7492795389049,-0.1440922190201729,756.7723342939481,1830.7233429394812,3191.9596541786746,10345.086455331411,1883.014409221902,0,275.0115273775216,7966.42939481268,2784.363112391931
29360.50432276657,0,178.04322766570604,275.5619596541787,-0.16714697406340057,756.6772334293948,1980.3631123919308,3414.478386167147,10335.959654178674,1882.599423631124,0,275.72046109510086,7469.564841498559,2791.7031700288185
29352.85590778098,0,178.19308357348703,275.671469740634,-0.1440922190201729,756.6455331412104,2191.3602305475506,3553.619596541787,10329.35446685879,1882.7608069164264,0,276.6599423631124,7109.636887608069,2799.0979827089336
29407.824207492795,0,178.22190201729106,275.9020172910663,-0.1440922190201729,756.7550432276657,2372.9596541786746,3607.265129682997,10392.126801152737,1882.6974063400576,0,277.0749279538905,6854.380403458214,2810.585014409222
29476.371757925073,0,178.32276657060518,275.87031700288185,-0.1729106628242075,757.2593659942363,2474.5475504322767,3661.383285302594,10492.389048991354,1882.7377521613832,0,277.2536023054755,6654.948126801152,2821.8328530259364
29537.703170028817,0,178.31123919308357,275.86743515850145,-0.18155619596541786,757.342939481268,2580.521613832853,3693.0864553314123,10600.873198847263,1883.1239193083572,0,277.39481268011525,6459.798270893371,2831.564841498559
29592.763688760806,0,178.3371757925072,275.78386167146977,-0.1642651296829971,757.3458213256484,2668.878962536023,3718.3746397694526,10711.331412103746,1883.1757925072045,0,277.45533141210376,6281.132564841499,2841.1123919308357
29634.02305475504,0,178.21902017291066,275.9279538904899,-0.16714697406340057,757.4380403458214,2788.878962536023,3743.6628242074926,10822.665706051874,1883.2507204610952,0,277.4063400576369,6058.587896253603,2848.1527377521616
29677.688760806916,0,178.30835734870317,275.95389048991353,-0.1729106628242075,757.1700288184438,2873.792507204611,3764.5619596541787,10919.172910662825,1883.293948126801,0,277.4178674351585,5891.322766570605,2856.8674351585014
29679.687861271676,0,178.39306358381504,275.9364161849711,-0.17630057803468208,757.5086705202312,2943.843930635838,3779.809248554913,10989.803468208092,1882.3815028901734,0,277.45953757225436,5732.858381502891,2861.8699421965316
29711.465317919075,0,178.4508670520231,275.9364161849711,-0.17052023121387283,757.606936416185,3022.8381502890174,3797.4104046242774,11071.57225433526,1882.4104046242774,0,277.47687861271675,5575.867052023122,2872.066473988439
29732.08959537572,0,178.49132947976878,275.91907514450867,-0.17052023121387283,757.8236994219653,3106.973988439306,3816.078034682081,11132.64450867052,1882.3323699421965,0,277.46242774566474,5426.549132947976,2877.985549132948
29765.99423631124,0,178.55331412103746,275.9884726224784,-0.1988472622478386,757.9337175792507,3187.077809798271,3843.7608069164266,11194.610951008646,1883.386167146974,0,277.3631123919308,5281.582132564841,2885.936599423631
29701.14121037464,0,178.65706051873198,276.23631123919307,-0.1873198847262248,758.3631123919308,3135.037463976945,3869.3688760806917,11191.63112391931,1883.3112391930836,0,277.4409221902017,5234.553314121037,2896.729106628242
29688.530259365994,0,178.7550432276657,276.27665706051874,-0.18155619596541786,758.3890489913545,3197.590778097983,3896.801152737752,11197.164265129682,1883.3659942363113,0,277.7406340057637,5115.409221902018,2907.219020172911
29672.982708933716,0,178.78386167146974,276.3371757925072,-0.1844380403458213,758.3314121037464,3290.07204610951,3913,11221.887608069164,1883.371757925072,0,277.95389048991353,4958.544668587896,2914.8847262247837
29671.21613832853,0,178.94812680115274,276.31412103746396,-0.2017291066282421,758.7463976945245,3356.7175792507205,3928.1671469740636,11250.342939481268,1883.3746397694524,0,278.1556195965418,4839.06916426513,2921.5821325648417
29656.314121037463,0,179.04610951008647,276.21613832853023,-0.207492795389049,758.9971181556195,3410.4668587896253,3940.8904899135446,11275.386167146975,1883.5878962536024,0,278.1613832853026,4724.4409221902015,2929.328530259366
29639.05187319885,0,179.05763688760806,276.20172910662825,-0.21613832853025935,759.0374639769452,3464.420749279539,3949.2766570605186,11294.28242074928,1883.6829971181555,0,278.164265129683,4616.832853025937,2938.3112391930836
29604.5878962536,0,179.05187319884726,276.30547550432277,-0.2132564841498559,759.299711815562,3523.78386167147,3953.749279538905,11300.475504322767,1883.7492795389048,0,278.1469740634006,4502.028818443804,2948.2103746397693
29576.446685878964,0,179.0922190201729,276.24207492795387,-0.21037463976945245,759.5907780979827,3575.0951008645534,3956.8731988472623,11308.178674351586,1884,0,278.13832853025934,4405.158501440922,2954.2881844380404
29540.172910662823,0,179.02593659942363,276.3256484149856,-0.21613832853025935,759.8703170028818,3629.3054755043227,3954.492795389049,11317.593659942364,1884.0547550432277,0,278.13544668587895,4300.28530259366,2961.2997118155617
29502.21902017291,0,179,276.31700288184436,-0.207492795389049,759.8731988472623,3695.8731988472623,3951.4322766570604,11315.025936599424,1884.1383285302593,0,278.1095100864553,4193.708933717579,2968.9481268011527
29456.129682997118,0,179.01152737752162,276.2449567723343,-0.1930835734870317,759.8674351585014,3738.9394812680116,3950.4899135446685,11318.605187319885,1884.2449567723343,0,278.0720461095101,4091.795389048991,2979.0518731988473
29401.703170028817,0,178.9942363112392,276.19884726224785,-0.1786743515850144,759.7348703170029,3746.6311239193083,3947.386167146974,11314.731988472622,1884.1700288184438,0,277.87608069164264,4027.619596541787,2988.5389048991356
29358.314121037463,0,179.09798270893373,276.27953890489914,-0.1585014409221902,760,3635.6599423631123,3935.0518731988473,11246.216138328531,1884.2968299711815,0,277.7809798270893,4165.4899135446685,2998.599423631124
29326.64553314121,0,179.11815561959654,276.23919308357347,-0.1642651296829971,760.2132564841498,3629.3198847262247,3933.149855907781,11235.783861671469,1884.2391930835736,0,277.8587896253602,4143.417867435159,3007.4697406340056
29276.5878962536,0,179.04899135446686,276.2507204610951,-0.1729106628242075,760.4812680115274,3685.164265129683,3923.383285302594,11233.440922190202,1884.3025936599424,0,277.8472622478386,4042.809798270893,3014.0317002881843
29238.221902017292,0,179.04034582132564,276.1066282420749,-0.1873198847262248,760.5850144092219,3756.0403458213254,3913.3890489913547,11207.524495677233,1884.3342939481267,0,277.9193083573487,3963.769452449568,3019.7002881844383
29176.397694524494,0,179.0806916426513,275.87031700288185,-0.19020172910662825,761.014409221902,3810.3602305475506,3907.193083573487,11196.515850144093,1884.3890489913545,0,277.80403458213254,3858.5100864553315,3025.850144092219
29114.743515850143,0,179.0806916426513,275.9654178674352,-0.20461095100864554,761.2680115273776,3875.57060518732,3904.0749279538904,11190.564841498559,1884.4380403458213,0,277.72334293948126,3732.4755043227665,3033.78674351585
29040.2939481268,0,179.0028818443804,275.93659942363115,-0.20461095100864554,761.2449567723343,3927.164265129683,3899.043227665706,11150.743515850145,1884.4841498559078,0,277.68587896253604,3645.187319884726,3040.005763688761
28969.832853025935,0,178.9971181556196,276.0028818443804,-0.207492795389049,761.5158501440923,3984.5043227665706,3894.599423631124,11127.397694524496,1884.6397694524496,0,277.70893371757927,3539.994236311239,3044.6801152737753
28882.76657060519,0,179.0172910662824,276.1844380403458,-0.1988472622478386,761.6282420749279,4033.4178674351583,3889.2680115273774,11116.896253602305,1884.78674351585,0,277.71757925072046,3416.1037463976945,3047.9452449567725
28791.58959537572,0,179.13005780346822,275.9161849710983,-0.17630057803468208,761.7774566473988,4094.7947976878613,3884.9537572254335,11078.70520231214,1883.864161849711,0,277.6820809248555,3297.398843930636,3057.543352601156
28695.97976878613,0,179.15028901734104,275.9421965317919,-0.16184971098265896,762.0404624277456,4121.552023121388,3877.421965317919,11065.135838150289,1884,0,277.7543352601156,3192.621387283237,3060.523121387283
28610.93948126801,0,179.06916426512967,276.21325648414984,-0.16714697406340057,762.1815561959654,4117.602305475504,3849.492795389049,11060.821325648414,1885.0489913544668,0,277.7723342939481,3147.1613832853027,3055.743515850144
28647.296829971183,0,179.06628242074927,276.4207492795389,-0.1239193083573487,762.8818443804034,4063.3688760806917,3800.976945244957,10980.095100864553,1885.2564841498559,0,277.1700288184438,3366.1268011527377,3056.057636887608
28635.28242074928,0,178.97406340057637,275.97982708933716,-0.14985590778097982,762.8328530259366,4087.8674351585014,3782.821325648415,10967.841498559077,1885.2017291066281,0,276.24207492795387,3360.233429394813,3057.4380403458213
28546.688760806916,0,178.94236311239194,275.87031700288185,-0.15273775216138327,762.7752161383286,4137.8069164265125,3767.9164265129684,10967.42074927954,1885.4293948126801,0,275.8097982708934,3238.8703170028816,3056
28481.043227665705,0,179.10374639769452,275.87031700288185,-0.15561959654178675,762.850144092219,4221.5994236311235,3749.149855907781,10932.922190201729,1885.4495677233429,0,275.7435158501441,3143.6397694524494,3054.8703170028816
28376.020172910663,0,179.02593659942363,275.8933717579251,-0.14697406340057637,763.014409221902,4294.161383285303,3736.0979827089336,10913.959654178674,1885.6195965417867,0,275.53890489913545,2998.3342939481267,3054.521613832853
28268.394812680115,0,179.0172910662824,276.05475504322766,-0.16138328530259366,763.0951008645533,4370.631123919308,3728.00288184438,10896.899135446685,1885.8559077809798,0,275.4178674351585,2840.1815561959656,3053.400576368876
28154.13544668588,0,179.01152737752162,276.55043227665703,-0.16138328530259366,763.1383285302594,4430.720461095101,3721.314121037464,10844.227665706052,1885.9740634005764,0,275.342939481268,2727.0461095100864,3050.971181556196
28034.602305475506,0,178.96829971181558,276.4438040345821,-0.17002881844380405,763.2737752161383,4504.550432276657,3711.4812680115274,10804.63112391931,1886.0749279538904,0,275.4121037463977,2586.351585014409,3047.585014409222
27903.659942363112,0,178.94236311239194,276.1556195965418,-0.16714697406340057,763.2766570605187,4579.198847262248,3699.383285302594,10783.890489913545,1886.21325648415,0,275.3688760806916,2415.397694524496,3046
27764.00864553314,0,178.97118155619597,275.8097982708934,-0.138328530259366,763.3659942363113,4657.118155619596,3689.057636887608,10736.095100864553,1886.4610951008644,0,275.4322766570605,2257.1268011527377,3044.7089337175794
27622.305475504323,0,178.9077809798271,274.4985590778098,-0.11815561959654179,763.4438040345822,4729.622478386167,3673.792507204611,10697.023054755044,1886.6512968299712,0,275.5043227665706,2099.1066282420747,3043.8731988472623
27467.449567723343,0,178.82132564841498,272.21037463976944,-0.09798270893371758,763.7723342939481,4759.677233429395,3632.9394812680116,10658.233429394813,1886.7953890489914,0,275.4899135446686,1996.835734870317,3042.772334293948
27320.167146974065,0,178.85590778097983,269.36023054755043,-0.06628242074927954,763.8155619596541,4655.461095100864,3549.1268011527377,10556.766570605187,1886.3515850144092,0,274.2939481268011,2143.9048991354466,3042.2968299711815
